timestamp_ms,ecg_mV,ppg_au,pcg_au,spo2_pct,temp_c
1711780821892,0.0298,0.6581,0.0230,98.32,36.68
1711780821896,0.0296,0.6619,0.0203,98.32,36.68
1711780821900,0.0295,0.6657,0.0205,98.32,36.68
1711780821904,0.0293,0.6693,0.0235,98.32,36.68
1711780821908,0.0291,0.6728,0.0285,98.32,36.68
1711780821912,0.0288,0.6761,0.0339,98.32,36.68
1711780821916,0.0286,0.6794,0.0382,98.32,36.68
1711780821920,0.0283,0.6825,0.0400,98.32,36.68
1711780821924,0.0280,0.6855,0.0388,98.32,36.68
1711780821928,0.0276,0.6883,0.0350,98.32,36.68
1711780821932,0.0273,0.6911,0.0297,98.32,36.68
1711780821936,0.0269,0.6937,0.0245,98.32,36.68
1711780821940,0.0265,0.6962,0.0210,98.32,36.68
1711780821944,0.0260,0.6986,0.0201,98.32,36.68
1711780821948,0.0256,0.7009,0.0221,98.32,36.68
1711780821952,0.0251,0.7031,0.0266,98.32,36.68
1711780821956,0.0246,0.7051,0.0320,98.32,36.68
1711780821960,0.0240,0.7071,0.0368,98.32,36.68
1711780821964,0.0235,0.7090,0.0397,98.32,36.68
1711780821968,0.0229,0.7107,0.0396,98.32,36.68
1711780821972,0.0223,0.7124,0.0367,98.32,36.68
1711780821976,0.0217,0.7139,0.0318,98.32,36.68
1711780821980,0.0211,0.7154,0.0263,98.32,36.68
1711780821984,0.0204,0.7168,0.0220,98.32,36.68
1711780821988,0.0198,0.7181,0.0200,98.32,36.68
1711780821992,0.0191,0.7193,0.0211,98.32,36.68
1711780821996,0.0184,0.7205,0.0247,98.32,36.68
1711780822000,0.0176,0.7215,0.0300,98.32,36.68
1711780822004,0.0169,0.7225,0.0353,98.32,36.68
1711780822008,0.0161,0.7234,0.0389,98.32,36.68
1711780822012,0.0154,0.7243,0.0400,98.32,36.68
1711780822016,0.0146,0.7251,0.0380,98.32,36.68
1711780822020,0.0138,0.7258,0.0337,98.32,36.68
1711780822024,0.0130,0.7265,0.0282,98.32,36.68
1711780822028,0.0122,0.7270,0.0233,98.32,36.68
1711780822032,0.0113,0.7276,0.0204,98.31,36.68
1711780822036,0.0105,0.7281,0.0203,98.31,36.68
1711780822040,0.0096,0.7285,0.0232,98.31,36.68
1711780822044,0.0086,0.7289,0.0280,98.31,36.68
1711780822048,0.0075,0.7292,0.0334,98.31,36.68
1711780822052,0.0059,0.7295,0.0379,98.31,36.68
1711780822056,0.0033,0.7297,0.0399,98.31,36.68
1711780822060,-0.0010,0.7298,0.0391,98.31,36.68
1711780822064,-0.0081,0.7300,0.0355,98.31,36.68
1711780822068,-0.0190,0.7300,0.0304,98.31,36.68
1711780822072,-0.0342,0.7300,0.0254,98.31,36.68
1711780822076,-0.0530,0.7300,0.0225,98.31,36.68
1711780822080,-0.0727,0.7299,0.0236,98.31,36.68
1711780822084,-0.0895,0.7298,0.0304,98.31,36.68
1711780822088,-0.0990,0.7296,0.0442,98.31,36.68
1711780822092,-0.0962,0.7293,0.0653,98.31,36.68
1711780822096,-0.0731,0.7290,0.0923,98.31,36.68
1711780822100,-0.0119,0.7287,0.1207,98.31,36.68
1711780822104,0.1182,0.7283,0.1440,98.31,36.68
1711780822108,0.3439,0.7278,0.1552,98.31,36.68
1711780822112,0.6444,0.7273,0.1504,98.31,36.68
1711780822116,0.9199,0.7267,0.1310,98.31,36.68
1711780822120,1.0356,0.7260,0.1035,98.31,36.68
1711780822124,0.9277,0.7253,0.0759,98.31,36.68
1711780822128,0.6622,0.7245,0.0547,98.31,36.68
1711780822132,0.3751,0.7236,0.0424,98.31,36.68
1711780822136,0.1657,0.7226,0.0381,98.31,36.68
1711780822140,0.0528,0.7216,0.0384,98.31,36.68
1711780822144,0.0060,0.7204,0.0400,98.31,36.68
1711780822148,-0.0095,0.7192,0.0404,98.31,36.68
1711780822152,-0.0140,0.7179,0.0384,98.31,36.68
1711780822156,-0.0155,0.7166,0.0342,98.31,36.68
1711780822160,-0.0164,0.7151,0.0288,98.31,36.68
1711780822164,-0.0171,0.7135,0.0237,98.31,36.68
1711780822168,-0.0179,0.7118,0.0206,98.31,36.68
1711780822172,-0.0186,0.7100,0.0202,98.31,36.68
1711780822176,-0.0193,0.7081,0.0228,98.31,36.68
1711780822180,-0.0200,0.7061,0.0275,98.31,36.68
1711780822184,-0.0206,0.7040,0.0330,98.31,36.68
1711780822188,-0.0213,0.7018,0.0375,98.31,36.68
1711780822192,-0.0219,0.6994,0.0399,98.31,36.68
1711780822196,-0.0225,0.6970,0.0393,98.30,36.68
1711780822200,-0.0231,0.6944,0.0359,98.30,36.68
1711780822204,-0.0237,0.6917,0.0308,98.30,36.68
1711780822208,-0.0242,0.6888,0.0254,98.30,36.68
1711780822212,-0.0247,0.6859,0.0214,98.30,36.68
1711780822216,-0.0251,0.6828,0.0200,98.30,36.68
1711780822220,-0.0255,0.6796,0.0216,98.30,36.68
1711780822224,-0.0257,0.6762,0.0256,98.30,36.68
1711780822228,-0.0259,0.6727,0.0310,98.30,36.68
1711780822232,-0.0258,0.6691,0.0361,98.30,36.68
1711780822236,-0.0253,0.6654,0.0393,98.30,36.68
1711780822240,-0.0245,0.6615,0.0398,98.30,36.68
1711780822244,-0.0229,0.6575,0.0374,98.30,36.68
1711780822248,-0.0206,0.6534,0.0327,98.30,36.68
1711780822252,-0.0171,0.6492,0.0273,98.30,36.68
1711780822256,-0.0123,0.6448,0.0226,98.30,36.68
1711780822260,-0.0058,0.6403,0.0202,98.30,36.68
1711780822264,0.0026,0.6357,0.0207,98.30,36.68
1711780822268,0.0131,0.6309,0.0239,98.30,36.68
1711780822272,0.0257,0.6261,0.0290,98.30,36.68
1711780822276,0.0403,0.6211,0.0344,98.30,36.68
1711780822280,0.0565,0.6160,0.0384,98.30,36.68
1711780822284,0.0737,0.6108,0.0400,98.30,36.68
1711780822288,0.0913,0.6055,0.0386,98.30,36.68
1711780822292,0.1082,0.6001,0.0346,98.30,36.68
1711780822296,0.1234,0.5947,0.0292,98.30,36.68
1711780822300,0.1359,0.5891,0.0241,98.30,36.68
1711780822304,0.1449,0.5835,0.0207,98.30,36.68
1711780822308,0.1496,0.5778,0.0201,98.30,36.68
1711780822312,0.1498,0.5720,0.0225,98.30,36.68
1711780822316,0.1453,0.5661,0.0270,98.30,36.68
1711780822320,0.1366,0.5602,0.0325,98.30,36.68
1711780822324,0.1243,0.5543,0.0372,98.30,36.68
1711780822328,0.1093,0.5483,0.0398,98.30,36.68
1711780822332,0.0926,0.5423,0.0395,98.30,36.68
1711780822336,0.0753,0.5362,0.0363,98.30,36.68
1711780822340,0.0583,0.5302,0.0314,98.30,36.68
1711780822344,0.0424,0.5241,0.0264,98.29,36.68
1711780822348,0.0280,0.5180,0.0229,98.29,36.68
1711780822352,0.0157,0.5119,0.0227,98.29,36.68
1711780822356,0.0055,0.5059,0.0269,98.29,36.68
1711780822360,-0.0027,0.4999,0.0357,98.29,36.68
1711780822364,-0.0090,0.4939,0.0490,98.29,36.68
1711780822368,-0.0136,0.4879,0.0655,98.29,36.68
1711780822372,-0.0169,0.4820,0.0836,98.29,36.68
1711780822376,-0.0190,0.4762,0.1012,98.29,36.68
1711780822380,-0.0203,0.4704,0.1156,98.29,36.68
1711780822384,-0.0210,0.4647,0.1246,98.29,36.68
1711780822388,-0.0212,0.4591,0.1268,98.29,36.68
1711780822392,-0.0211,0.4536,0.1220,98.29,36.68
1711780822396,-0.0208,0.4483,0.1117,98.29,36.68
1711780822400,-0.0203,0.4430,0.0984,98.29,36.68
1711780822404,-0.0197,0.4378,0.0848,98.29,36.68
1711780822408,-0.0191,0.4328,0.0730,98.29,36.68
1711780822412,-0.0184,0.4279,0.0637,98.29,36.68
1711780822416,-0.0177,0.4232,0.0566,98.29,36.68
1711780822420,-0.0170,0.4186,0.0505,98.29,36.68
1711780822424,-0.0163,0.4142,0.0444,98.29,36.68
1711780822428,-0.0155,0.4100,0.0377,98.29,36.68
1711780822432,-0.0147,0.4059,0.0310,98.29,36.68
1711780822436,-0.0139,0.4020,0.0250,98.29,36.68
1711780822440,-0.0131,0.3984,0.0211,98.29,36.68
1711780822444,-0.0123,0.3949,0.0201,98.29,36.68
1711780822448,-0.0115,0.3916,0.0222,98.29,36.68
1711780822452,-0.0106,0.3886,0.0266,98.29,36.68
1711780822456,-0.0098,0.3857,0.0320,98.29,36.68
1711780822460,-0.0089,0.3831,0.0368,98.29,36.68
1711780822464,-0.0080,0.3807,0.0397,98.29,36.68
1711780822468,-0.0072,0.3786,0.0396,98.29,36.68
1711780822472,-0.0063,0.3766,0.0367,98.29,36.68
1711780822476,-0.0054,0.3750,0.0318,98.29,36.68
1711780822480,-0.0045,0.3735,0.0263,98.28,36.68
1711780822484,-0.0036,0.3723,0.0220,98.28,36.68
1711780822488,-0.0027,0.3714,0.0200,98.28,36.68
1711780822492,-0.0018,0.3707,0.0211,98.28,36.68
1711780822496,-0.0009,0.3702,0.0247,98.28,36.68
1711780822500,0.0000,0.3700,0.0300,98.28,36.68
1711780822504,0.0009,0.3701,0.0353,98.28,36.68
1711780822508,0.0018,0.3704,0.0389,98.28,36.68
1711780822512,0.0027,0.3709,0.0400,98.28,36.68
1711780822516,0.0036,0.3717,0.0380,98.28,36.68
1711780822520,0.0045,0.3728,0.0337,98.28,36.68
1711780822524,0.0054,0.3741,0.0282,98.28,36.68
1711780822528,0.0063,0.3756,0.0233,98.28,36.68
1711780822532,0.0072,0.3774,0.0204,98.28,36.68
1711780822536,0.0080,0.3794,0.0203,98.28,36.68
1711780822540,0.0089,0.3816,0.0232,98.28,36.68
1711780822544,0.0098,0.3841,0.0280,98.28,36.68
1711780822548,0.0106,0.3868,0.0334,98.28,36.68
1711780822552,0.0115,0.3897,0.0379,98.28,36.68
1711780822556,0.0123,0.3928,0.0399,98.28,36.68
1711780822560,0.0131,0.3962,0.0390,98.28,36.68
1711780822564,0.0139,0.3997,0.0355,98.28,36.68
1711780822568,0.0147,0.4034,0.0303,98.28,36.68
1711780822572,0.0155,0.4074,0.0250,98.28,36.68
1711780822576,0.0163,0.4115,0.0212,98.28,36.68
1711780822580,0.0170,0.4157,0.0200,98.28,36.68
1711780822584,0.0178,0.4202,0.0218,98.28,36.68
1711780822588,0.0185,0.4248,0.0261,98.28,36.68
1711780822592,0.0192,0.4296,0.0315,98.28,36.68
1711780822596,0.0199,0.4345,0.0365,98.28,36.68
1711780822600,0.0205,0.4395,0.0395,98.28,36.68
1711780822604,0.0212,0.4447,0.0397,98.27,36.68
1711780822608,0.0218,0.4499,0.0370,98.27,36.68
1711780822612,0.0224,0.4553,0.0322,98.27,36.68
1711780822616,0.0230,0.4608,0.0268,98.27,36.68
1711780822620,0.0236,0.4664,0.0223,98.27,36.68
1711780822624,0.0241,0.4721,0.0201,98.27,36.68
1711780822628,0.0247,0.4778,0.0208,98.27,36.68
1711780822632,0.0252,0.4836,0.0243,98.27,36.68
1711780822636,0.0256,0.4895,0.0295,98.27,36.68
1711780822640,0.0261,0.4954,0.0348,98.27,36.68
1711780822644,0.0265,0.5014,0.0387,98.27,36.68
1711780822648,0.0269,0.5073,0.0400,98.27,36.68
1711780822652,0.0273,0.5133,0.0383,98.27,36.68
1711780822656,0.0277,0.5193,0.0341,98.27,36.68
1711780822660,0.0280,0.5253,0.0287,98.27,36.68
1711780822664,0.0283,0.5313,0.0237,98.27,36.68
1711780822668,0.0286,0.5373,0.0206,98.27,36.68
1711780822672,0.0289,0.5433,0.0202,98.27,36.68
1711780822676,0.0291,0.5492,0.0228,98.27,36.68
1711780822680,0.0293,0.5552,0.0275,98.27,36.68
1711780822684,0.0295,0.5610,0.0330,98.27,36.68
1711780822688,0.0296,0.5668,0.0375,98.27,36.68
1711780822692,0.0298,0.5726,0.0399,98.27,36.68
1711780822696,0.0299,0.5783,0.0393,98.27,36.68
1711780822700,0.0299,0.5839,0.0359,98.27,36.68
1711780822704,0.0300,0.5894,0.0308,98.27,36.68
1711780822708,0.0300,0.5949,0.0254,98.27,36.68
1711780822712,0.0300,0.6003,0.0214,98.27,36.68
1711780822716,0.0299,0.6056,0.0200,98.27,36.68
1711780822720,0.0299,0.6107,0.0216,98.27,36.68
1711780822724,0.0298,0.6158,0.0256,98.26,36.68
1711780822728,0.0297,0.6208,0.0310,98.26,36.68
1711780822732,0.0295,0.6257,0.0361,98.26,36.68
1711780822736,0.0293,0.6304,0.0393,98.26,36.68
1711780822740,0.0291,0.6351,0.0398,98.26,36.68
1711780822744,0.0289,0.6396,0.0374,98.26,36.68
1711780822748,0.0287,0.6440,0.0327,98.26,36.68
1711780822752,0.0284,0.6483,0.0273,98.26,36.68
1711780822756,0.0281,0.6525,0.0226,98.26,36.68
1711780822760,0.0278,0.6565,0.0202,98.26,36.68
1711780822764,0.0274,0.6604,0.0207,98.26,36.68
1711780822768,0.0270,0.6642,0.0239,98.26,36.68
1711780822772,0.0266,0.6679,0.0290,98.26,36.68
1711780822776,0.0262,0.6714,0.0344,98.26,36.68
1711780822780,0.0257,0.6748,0.0384,98.26,36.68
1711780822784,0.0252,0.6781,0.0400,98.26,36.68
1711780822788,0.0247,0.6813,0.0386,98.26,36.68
1711780822792,0.0242,0.6843,0.0346,98.26,36.68
1711780822796,0.0237,0.6872,0.0292,98.26,36.68
1711780822800,0.0231,0.6900,0.0241,98.26,36.68
1711780822804,0.0225,0.6927,0.0207,98.26,36.68
1711780822808,0.0219,0.6953,0.0201,98.26,36.68
1711780822812,0.0213,0.6977,0.0225,98.26,36.68
1711780822816,0.0206,0.7000,0.0270,98.26,36.68
1711780822820,0.0200,0.7022,0.0325,98.26,36.68
1711780822824,0.0193,0.7044,0.0372,98.26,36.68
1711780822828,0.0186,0.7064,0.0398,98.26,36.68
1711780822832,0.0179,0.7082,0.0394,98.26,36.68
1711780822836,0.0171,0.7100,0.0363,98.25,36.68
1711780822840,0.0164,0.7117,0.0313,98.25,36.68
1711780822844,0.0156,0.7133,0.0259,98.25,36.68
1711780822848,0.0148,0.7149,0.0217,98.25,36.68
1711780822852,0.0141,0.7163,0.0200,98.25,36.68
1711780822856,0.0132,0.7176,0.0213,98.25,36.68
1711780822860,0.0124,0.7189,0.0252,98.25,36.68
1711780822864,0.0116,0.7200,0.0305,98.25,36.68
1711780822868,0.0108,0.7211,0.0357,98.25,36.68
1711780822872,0.0099,0.7221,0.0392,98.25,36.68
1711780822876,0.0091,0.7231,0.0399,98.25,36.68
1711780822880,0.0082,0.7240,0.0377,98.25,36.68
1711780822884,0.0073,0.7248,0.0332,98.25,36.68
1711780822888,0.0064,0.7255,0.0278,98.25,36.68
1711780822892,0.0055,0.7262,0.0230,98.25,36.68
1711780822896,0.0047,0.7268,0.0203,98.25,36.68
1711780822900,0.0038,0.7274,0.0205,98.25,36.68
1711780822904,0.0029,0.7279,0.0235,98.25,36.68
1711780822908,0.0020,0.7283,0.0285,98.25,36.68
1711780822912,0.0011,0.7287,0.0339,98.25,36.68
1711780822916,0.0002,0.7291,0.0382,98.25,36.68
1711780822920,-0.0008,0.7294,0.0400,98.25,36.68
1711780822924,-0.0017,0.7296,0.0388,98.25,36.68
1711780822928,-0.0026,0.7298,0.0350,98.25,36.68
1711780822932,-0.0035,0.7299,0.0297,98.25,36.68
1711780822936,-0.0044,0.7300,0.0245,98.25,36.68
1711780822940,-0.0053,0.7300,0.0210,98.25,36.68
1711780822944,-0.0061,0.7300,0.0201,98.24,36.68
1711780822948,-0.0070,0.7300,0.0221,98.24,36.68
1711780822952,-0.0079,0.7298,0.0266,98.24,36.68
1711780822956,-0.0088,0.7297,0.0320,98.24,36.68
1711780822960,-0.0096,0.7294,0.0368,98.24,36.68
1711780822964,-0.0105,0.7292,0.0397,98.24,36.68
1711780822968,-0.0113,0.7288,0.0396,98.24,36.68
1711780822972,-0.0122,0.7284,0.0367,98.24,36.68
1711780822976,-0.0130,0.7280,0.0318,98.24,36.68
1711780822980,-0.0138,0.7275,0.0263,98.24,36.68
1711780822984,-0.0146,0.7269,0.0220,98.24,36.68
1711780822988,-0.0154,0.7263,0.0200,98.24,36.68
1711780822992,-0.0161,0.7256,0.0211,98.24,36.68
1711780822996,-0.0169,0.7248,0.0247,98.24,36.68
1711780823000,-0.0176,0.7239,0.0300,98.24,36.68
1711780823004,-0.0184,0.7230,0.0353,98.24,36.68
1711780823008,-0.0191,0.7220,0.0389,98.24,36.68
1711780823012,-0.0198,0.7209,0.0400,98.24,36.68
1711780823016,-0.0204,0.7197,0.0380,98.24,36.68
1711780823020,-0.0211,0.7185,0.0337,98.24,36.68
1711780823024,-0.0217,0.7171,0.0282,98.24,36.68
1711780823028,-0.0223,0.7157,0.0233,98.24,36.68
1711780823032,-0.0229,0.7141,0.0204,98.24,36.68
1711780823036,-0.0235,0.7125,0.0203,98.24,36.68
1711780823040,-0.0241,0.7107,0.0232,98.24,36.68
1711780823044,-0.0247,0.7089,0.0280,98.24,36.68
1711780823048,-0.0255,0.7069,0.0334,98.23,36.68
1711780823052,-0.0267,0.7048,0.0379,98.23,36.68
1711780823056,-0.0289,0.7027,0.0399,98.23,36.68
1711780823060,-0.0327,0.7004,0.0391,98.23,36.68
1711780823064,-0.0393,0.6979,0.0355,98.23,36.68
1711780823068,-0.0497,0.6954,0.0304,98.23,36.68
1711780823072,-0.0644,0.6927,0.0254,98.23,36.68
1711780823076,-0.0826,0.6900,0.0225,98.23,36.68
1711780823080,-0.1017,0.6871,0.0236,98.23,36.68
1711780823084,-0.1179,0.6840,0.0304,98.23,36.68
1711780823088,-0.1268,0.6808,0.0442,98.23,36.68
1711780823092,-0.1233,0.6776,0.0653,98.23,36.68
1711780823096,-0.0995,0.6741,0.0923,98.23,36.68
1711780823100,-0.0376,0.6706,0.1207,98.23,36.68
1711780823104,0.0932,0.6669,0.1440,98.23,36.68
1711780823108,0.3197,0.6631,0.1552,98.23,36.68
1711780823112,0.6209,0.6591,0.1504,98.23,36.68
1711780823116,0.8972,0.6550,0.1310,98.23,36.68
1711780823120,1.0138,0.6508,0.1035,98.23,36.68
1711780823124,0.9068,0.6465,0.0759,98.23,36.68
1711780823128,0.6421,0.6421,0.0547,98.23,36.68
1711780823132,0.3559,0.6375,0.0424,98.23,36.68
1711780823136,0.1474,0.6328,0.0381,98.23,36.68
1711780823140,0.0354,0.6280,0.0384,98.23,36.68
1711780823144,-0.0105,0.6230,0.0400,98.23,36.68
1711780823148,-0.0250,0.6180,0.0404,98.22,36.68
1711780823152,-0.0285,0.6129,0.0384,98.22,36.68
1711780823156,-0.0291,0.6076,0.0342,98.22,36.68
1711780823160,-0.0289,0.6023,0.0288,98.22,36.68
1711780823164,-0.0287,0.5968,0.0237,98.22,36.68
1711780823168,-0.0284,0.5913,0.0206,98.22,36.68
1711780823172,-0.0281,0.5857,0.0202,98.22,36.68
1711780823176,-0.0278,0.5800,0.0228,98.22,36.68
1711780823180,-0.0275,0.5742,0.0275,98.22,36.68
1711780823184,-0.0271,0.5684,0.0330,98.22,36.68
1711780823188,-0.0267,0.5625,0.0375,98.22,36.68
1711780823192,-0.0263,0.5566,0.0399,98.22,36.68
1711780823196,-0.0258,0.5506,0.0393,98.22,36.68
1711780823200,-0.0253,0.5446,0.0359,98.22,36.68
1711780823204,-0.0248,0.5386,0.0308,98.22,36.68
1711780823208,-0.0243,0.5325,0.0254,98.22,36.68
1711780823212,-0.0237,0.5265,0.0214,98.22,36.68
1711780823216,-0.0231,0.5204,0.0200,98.22,36.68
1711780823220,-0.0224,0.5143,0.0216,98.22,36.68
1711780823224,-0.0216,0.5082,0.0256,98.22,36.68
1711780823228,-0.0207,0.5022,0.0310,98.22,36.68
1711780823232,-0.0195,0.4962,0.0361,98.22,36.68
1711780823236,-0.0180,0.4902,0.0393,98.22,36.68
1711780823240,-0.0161,0.4843,0.0398,98.22,36.68
1711780823244,-0.0136,0.4785,0.0374,98.22,36.68
1711780823248,-0.0102,0.4727,0.0327,98.21,36.68
1711780823252,-0.0057,0.4670,0.0273,98.21,36.68
1711780823256,0.0001,0.4613,0.0226,98.21,36.68
1711780823260,0.0076,0.4558,0.0202,98.21,36.68
1711780823264,0.0170,0.4503,0.0207,98.21,36.68
1711780823268,0.0285,0.4450,0.0239,98.21,36.68
1711780823272,0.0420,0.4398,0.0290,98.21,36.68
1711780823276,0.0575,0.4347,0.0344,98.21,36.68
1711780823280,0.0746,0.4298,0.0384,98.21,36.68
1711780823284,0.0928,0.4250,0.0400,98.21,36.68
1711780823288,0.1112,0.4204,0.0386,98.21,36.68
1711780823292,0.1290,0.4159,0.0346,98.21,36.68
1711780823296,0.1451,0.4116,0.0292,98.21,36.68
1711780823300,0.1584,0.4075,0.0241,98.21,36.68
1711780823304,0.1682,0.4035,0.0207,98.21,36.68
1711780823308,0.1737,0.3998,0.0201,98.21,36.68
1711780823312,0.1746,0.3962,0.0225,98.21,36.68
1711780823316,0.1709,0.3929,0.0270,98.21,36.68
1711780823320,0.1629,0.3897,0.0325,98.21,36.68
1711780823324,0.1513,0.3868,0.0372,98.21,36.68
1711780823328,0.1370,0.3841,0.0398,98.21,36.68
1711780823332,0.1209,0.3816,0.0395,98.21,36.68
1711780823336,0.1043,0.3794,0.0363,98.21,36.68
1711780823340,0.0878,0.3774,0.0314,98.21,36.68
1711780823344,0.0725,0.3756,0.0264,98.20,36.68
1711780823348,0.0587,0.3741,0.0229,98.20,36.68
1711780823352,0.0469,0.3728,0.0227,98.20,36.68
1711780823356,0.0371,0.3717,0.0269,98.20,36.68
1711780823360,0.0294,0.3709,0.0357,98.20,36.68
1711780823364,0.0235,0.3704,0.0490,98.20,36.68
1711780823368,0.0193,0.3701,0.0655,98.20,36.68
1711780823372,0.0164,0.3700,0.0836,98.20,36.68
1711780823376,0.0146,0.3702,0.1012,98.20,36.68
1711780823380,0.0136,0.3707,0.1156,98.20,36.68
1711780823384,0.0132,0.3714,0.1246,98.20,36.68
1711780823388,0.0133,0.3723,0.1268,98.20,36.68
1711780823392,0.0136,0.3735,0.1220,98.20,36.68
1711780823396,0.0141,0.3750,0.1117,98.20,36.68
1711780823400,0.0147,0.3766,0.0984,98.20,36.68
1711780823404,0.0154,0.3786,0.0848,98.20,36.68
1711780823408,0.0161,0.3807,0.0730,98.20,36.68
1711780823412,0.0168,0.3831,0.0637,98.20,36.68
1711780823416,0.0175,0.3857,0.0566,98.20,36.68
1711780823420,0.0182,0.3885,0.0505,98.20,36.68
1711780823424,0.0190,0.3916,0.0444,98.20,36.68
1711780823428,0.0196,0.3948,0.0377,98.20,36.68
1711780823432,0.0203,0.3983,0.0310,98.20,36.68
1711780823436,0.0210,0.4019,0.0250,98.19,36.68
1711780823440,0.0216,0.4058,0.0211,98.19,36.68
1711780823444,0.0222,0.4098,0.0201,98.19,36.68
1711780823448,0.0228,0.4140,0.0222,98.19,36.68
1711780823452,0.0234,0.4184,0.0266,98.19,36.68
1711780823456,0.0240,0.4230,0.0320,98.19,36.68
1711780823460,0.0245,0.4277,0.0368,98.19,36.68
1711780823464,0.0250,0.4325,0.0397,98.19,36.68
1711780823468,0.0255,0.4375,0.0396,98.19,36.68
1711780823472,0.0260,0.4426,0.0367,98.19,36.68
1711780823476,0.0264,0.4479,0.0318,98.19,36.68
1711780823480,0.0268,0.4532,0.0263,98.19,36.68
1711780823484,0.0272,0.4587,0.0220,98.19,36.68
1711780823488,0.0276,0.4642,0.0200,98.19,36.68
1711780823492,0.0279,0.4699,0.0211,98.19,36.68
1711780823496,0.0282,0.4756,0.0247,98.19,36.68
1711780823500,0.0285,0.4814,0.0300,98.19,36.68
1711780823504,0.0288,0.4872,0.0353,98.19,36.68
1711780823508,0.0290,0.4931,0.0389,98.19,36.68
1711780823512,0.0293,0.4990,0.0400,98.19,36.68
1711780823516,0.0294,0.5050,0.0380,98.19,36.68
1711780823520,0.0296,0.5110,0.0337,98.19,36.68
1711780823524,0.0297,0.5170,0.0282,98.18,36.68
1711780823528,0.0298,0.5230,0.0233,98.18,36.68
1711780823532,0.0299,0.5290,0.0204,98.18,36.68
1711780823536,0.0300,0.5350,0.0203,98.18,36.68
1711780823540,0.0300,0.5410,0.0232,98.18,36.68
1711780823544,0.0300,0.5469,0.0280,98.18,36.68
1711780823548,0.0300,0.5528,0.0334,98.18,36.68
1711780823552,0.0299,0.5587,0.0379,98.18,36.68
1711780823556,0.0298,0.5646,0.0399,98.18,36.68
1711780823560,0.0297,0.5703,0.0390,98.18,36.68
1711780823564,0.0296,0.5761,0.0355,98.18,36.68
1711780823568,0.0294,0.5817,0.0303,98.18,36.68
1711780823572,0.0292,0.5873,0.0250,98.18,36.68
1711780823576,0.0290,0.5928,0.0212,98.18,36.68
1711780823580,0.0288,0.5982,0.0200,98.18,36.68
1711780823584,0.0285,0.6035,0.0218,98.18,36.68
1711780823588,0.0282,0.6087,0.0261,98.18,36.68
1711780823592,0.0279,0.6139,0.0315,98.18,36.68
1711780823596,0.0275,0.6189,0.0365,98.18,36.68
1711780823600,0.0271,0.6238,0.0395,98.18,36.68
1711780823604,0.0267,0.6286,0.0397,98.18,36.68
1711780823608,0.0263,0.6333,0.0370,98.18,36.68
1711780823612,0.0259,0.6379,0.0322,98.17,36.68
1711780823616,0.0254,0.6423,0.0268,98.17,36.68
1711780823620,0.0249,0.6467,0.0223,98.17,36.68
1711780823624,0.0244,0.6509,0.0201,98.17,36.68
1711780823628,0.0239,0.6550,0.0208,98.17,36.68
1711780823632,0.0233,0.6589,0.0243,98.17,36.68
1711780823636,0.0227,0.6628,0.0295,98.17,36.68
1711780823640,0.0221,0.6665,0.0348,98.17,36.68
1711780823644,0.0215,0.6701,0.0387,98.17,36.68
1711780823648,0.0209,0.6735,0.0400,98.17,36.68
1711780823652,0.0202,0.6769,0.0383,98.17,36.68
1711780823656,0.0195,0.6801,0.0341,98.17,36.68
1711780823660,0.0188,0.6832,0.0287,98.17,36.68
1711780823664,0.0181,0.6861,0.0237,98.17,36.68
1711780823668,0.0174,0.6890,0.0206,98.17,36.68
1711780823672,0.0166,0.6917,0.0202,98.17,36.68
1711780823676,0.0159,0.6943,0.0228,98.17,36.68
1711780823680,0.0151,0.6968,0.0275,98.17,36.68
1711780823684,0.0143,0.6991,0.0330,98.17,36.68
1711780823688,0.0135,0.7014,0.0375,98.17,36.68
1711780823692,0.0127,0.7035,0.0399,98.17,36.68
1711780823696,0.0119,0.7056,0.0393,98.17,36.68
1711780823700,0.0110,0.7075,0.0359,98.16,36.68
1711780823704,0.0102,0.7094,0.0308,98.16,36.68
1711780823708,0.0093,0.7111,0.0254,98.16,36.68
1711780823712,0.0085,0.7127,0.0214,98.16,36.68
1711780823716,0.0076,0.7143,0.0200,98.16,36.68
1711780823720,0.0067,0.7157,0.0216,98.16,36.68
1711780823724,0.0058,0.7171,0.0256,98.16,36.68
1711780823728,0.0050,0.7184,0.0310,98.16,36.68
1711780823732,0.0041,0.7196,0.0361,98.16,36.68
1711780823736,0.0032,0.7207,0.0393,98.16,36.68
1711780823740,0.0023,0.7218,0.0398,98.16,36.68
1711780823744,0.0014,0.7227,0.0374,98.16,36.68
1711780823748,0.0005,0.7236,0.0327,98.16,36.68
1711780823752,-0.0005,0.7245,0.0273,98.16,36.68
1711780823756,-0.0014,0.7252,0.0226,98.16,36.68
1711780823760,-0.0023,0.7259,0.0202,98.16,36.68
1711780823764,-0.0032,0.7266,0.0207,98.16,36.68
1711780823768,-0.0041,0.7272,0.0239,98.16,36.68
1711780823772,-0.0050,0.7277,0.0290,98.16,36.68
1711780823776,-0.0058,0.7282,0.0344,98.16,36.68
1711780823780,-0.0067,0.7286,0.0384,98.16,36.68
1711780823784,-0.0076,0.7289,0.0400,98.15,36.68
1711780823788,-0.0085,0.7293,0.0386,98.15,36.68
